"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Designing vehicle tracking system - an open source approach","T. M. Bojan; U. R. Kumar; V. M. Bojan","Manihatty Semiconductors Pvt Ltd, Ooty, India; Igate Solutions, Banagalore, India; Infosys Technologies, Chennai, India Viswanathan","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","135","140","Vehicle tracking system has been extensively used for fleet management, asset tracking, surveillance, stolen vehicle recovery and many more. Advances in modern technologies like ubiquitous computing, Internet of Things (IoT) coupled with the availability of the economical hardware building blocks is creating a new wave of vehicular tracking systems. In this work we present VERTIGUO (VEhiculaR TrackInG Using Opensource approach), a GPS,GSM and GPRS technology based vehicular tracking system, that is accurate, robust, flexible, economical and feature rich. Unlike the traditional COTS (Commercial Of The Shelf) vehicular tracking system, that are closed and confined to smartphone and PC's, our vehicular tracking system infrastructure is open sourced and is available for the research fraternity to test, experiment and add more features. The hardware (HW) is developed by leveraging our expertize on open source HW platform. The software (SW) infrastructure can track the vehicles through a web interface on smartphones and PC or through an SMS on normal GSM based feature phones. This application will work for all mobile phones provided they are on a GSM network. In this paper we describe our system architecture, prototype and results obtained in our field trials.","","978-1-4799-1882","10.1109/ICVES.2014.7063737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063737","","GSM;Vehicles;Global Positioning System;Prototypes;Databases;Microcontrollers;Web servers","cellular radio;Global Positioning System;Internet of Things","normal GSM based feature phones;software infrastructure;open source HW platform;GPS;GPRS technology based vehicular tracking system;vehicular tracking using opensource approach;VERTIGUO;Internet of Things;ubiquitous computing","","1","","16","","","","","IEEE","IEEE Conferences"
"Road surface classification for extended floating car data","D. Irschik; W. Stork","Department of Traffic Management, BMW Group, 80788 Munich, Germany; Institute for Information Processing Technologies, Karlsruhe Institute of Technology, 76131 Karlsruhe, Germany","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","78","83","An ongoing trend to connect vehicles for advanced driver assistance and driver information can be observed in the automotive industry. Whereas the channel into the car has been used for years for example by Traffic Message Compact (TMC), functions using the channel out of the car are just evolving. This paper presents a new functionality for extended floating car data (XFCD) where vehicles are used as mobile measurement probes for traffic information. It is demonstrated how vehicle data can be used to identify hazards related to the road surface. The presented algorithm classifies the current road condition using standard vehicle sensor data. The information fusion focuses on weather related events affecting the traffic safety and achieves a very good detection rate. Based on such estimations hazardous spots in the traffic network can be detected. The incar estimation of the hazard potential is presented in the context of a two-step traffic hazard recognition system. A second-level fusion combining several vehicle reports as well as additional data is performed in a central back-end server which also coordinates the provision of the valuable information to other road users as local hazard warning.","","978-1-4799-1882","10.1109/ICVES.2014.7063728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063728","","Roads;Vehicles;Hazards;Rain;Friction;Training;Standards","automobiles;driver information systems;estimation theory;pattern classification;road safety;road traffic;sensor fusion","road surface classification;extended floating car data;XFCD;advanced driver assistance;driver information;automotive industry;traffic message compact;TMC;mobile measurement probes;traffic information;vehicle sensor data;information fusion;weather related events;traffic safety;traffic network hazardous spot detection;in-car hazard potential estimation;two-step traffic hazard recognition system;central back-end server","","2","","14","","","","","IEEE","IEEE Conferences"
"Performance analysis of EDCA with strict priorities broadcast in IEEE802.11p VANETs","Ping Wang; Fei Wang; Yusheng Ji; Fuqiang Liu; Xinhong Wang","Dept. of Electronics and Information Engineering, Tongji University, Shanghai, China; Dept. of Electronics and Information Engineering, Tongji University, Shanghai, China; National Institute of Informatics, Tokyo, Japan; Dept. of Electronics and Information Engineering, Tongji University, Shanghai, China; Dept. of Electronics and Information Engineering, Tongji University, Shanghai, China","2014 International Conference on Computing, Networking and Communications (ICNC)","","2014","","","403","407","Vehicular ad-hoc network (VANET) is supposed to provide urgent broadcasting services, which can enhance driving safety greatly. This paper proposed a two-directional VANET model for analyzing the performance of broadcast with enhanced distributed channel access mechanism in 802.11p MAC layer, with the hidden terminal problem and message strict priorities considered. Moreover, an M/M/1 queue is used to calculate the broadcast delay of each access categories (AC). The analytical model is presented and then validated through simulations. Based on the solutions of the proposed analytic model, the average packet delay of low-priority and the Packet Delivery Rates of high-priority of each AC can be accurately evaluated.","","978-1-4799-2358","10.1109/ICCNC.2014.6785368","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6785368","broadcast;Markov model;EDCA;IEEE802.11p","Vehicles;Analytical models;Delays;Mathematical model;Markov processes;Safety;Performance analysis","access protocols;broadcast communication;Markov processes;queueing theory;vehicular ad hoc networks;wireless LAN","vehicular ad-hoc network;urgent broadcasting services;two-directional VANET model;enhanced distributed channel access mechanism;802.11p MAC layer;hidden terminal problem;message strict priorities;M-M-1 queue;broadcast delay;access categories;average packet delay;packet delivery rates;IEEE 802.11p VANET;EDCA","","8","","14","","","","","IEEE","IEEE Conferences"
"Night time rear end collision avoidance system using SMPTE-C standard and VWVF","S. M. Parate; V. Seshu Babu; S. Swarup","NA; NA; NA","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","17","21","Driving vehicles under poor illumination and night conditions is stressful for drivers since co-vehicles that share the same road cannot easily be detected. The existing night vision solutions attempt to use enhancement algorithms or high cost thermal sensors. The enhancement techniques in the literature for night vision are complex and require costly processing hardware. We propose a low cost alternative and normal visible camera based solution to detect co-vehicles based on vehicular light patterns (both head and tail lights).The proposed method first detects the vehicular lights in the camera captured scene based on color segmentation using SMPTE-C standard and color conversions. Our approach handles some extreme cases stemming from tail light diffusions. A heuristic rule set is used to pair the detected vehicular lights. The problem of occlusions is addressed by Kalman based predictions and validated with VWVF- Vehicle Width Validation Factor. Our results are promising with more than 90% accuracy in detection of co-vehicles in city roads and motor ways with single way and double way traffic. Our approach can handle multiple co-vehicles on the road in comparison with existing algorithms handling one or two vehicles only. VWVF also helps in estimation of co-vehicle's distance from reference vehicle.","","978-1-4799-1882","10.1109/ICVES.2014.7063717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063717","","Vehicles;Image color analysis;Kalman filters;Standards;Roads;Image segmentation","collision avoidance;feature extraction;image colour analysis;image convertors;image sensors;Kalman filters;lighting;night vision;vehicle dynamics","night time rear end collision avoidance system;SMPTE-C standard;vehicle width validation factor;VWVF;driving vehicles;poor illumination;night conditions;night vision;enhancement algorithms;high cost thermal sensors;normal visible camera based solution;co-vehicles detection;vehicular light patterns;color segmentation;color conversions;tail light diffusions;Kalman based predictions","","2","","18","","","","","IEEE","IEEE Conferences"
"A context-aware MAC protocol in VANET based on Bayesian Networks","S. Yi; W. Lai; D. Tang; H. Wang","School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China; School of Information and Electronics, Beijing Institute of Technology, Beijing, China","9th International Conference on Communications and Networking in China","","2014","","","191","196","In Vehicular Ad hoc Network (VANET), Carrier Sense Multiple Access (CSMA) mechanism adopted in IEEE 802.11p/WAVE has some drawbacks in latency and delivery ratio when disseminating safety messages periodically. In this paper, a novel context-aware MAC protocol in VANET based on Bayesian Networks (BN) is proposed to improve network performance of high load. BN is introduced to process incomplete, inaccurate and uncertain context information in view of the high dynamic of VANET and vagueness of acquiring context information system. The Contention Window (CW) is adaptively adjusted based on the network communication status inferred from BN. Simulation results demonstrate that compared to IEEE 802.11p/WAVE algorithm, the novel algorithm offers a better delivery ratio and medium access delay.","","978-1-4799-5970","10.1109/CHINACOM.2014.7054284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7054284","Bayesian;Context-Aware;802.11p/WAVE","Vehicles;Vehicular ad hoc networks;Delays;Media Access Protocol;Context;Roads","Bayes methods;carrier sense multiple access;vehicular ad hoc networks;wireless LAN","vehicular ad hoc network;VANET;context-aware MAC protocol;Bayesian networks;carrier sense multiple access;CSMA;IEEE 802.11p-WAVE;context information system;contention window","","1","","15","","","","","IEEE","IEEE Conferences"
"Specifying a middleware for distributed embedded vehicle control systems","A. Reschka; M. Nolte; T. Stolte; J. Schlatow; R. Ernst; M. Maurer","NA; NA; NA; NA; NA; NA","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","117","122","The software of electric / electronic vehicle control systems is static in current series vehicles. Most of the systems do not allow maintenance or functional updates, especially in the field of driver assistance systems. Main causes are the testing effort for a software release and the wide variety of different configurations in different vehicle models. In this paper we take a closer look at the requirements for a middleware which allows such updates, verifies new software versions, and adds reconfiguration mechanisms for singular control units and distributed sets of control units. To derive the requirements we consider the general vehicular context with limitations in space, electric power, processing power, and costs together with four exemplary road vehicle control applications (cruise control, automatic parking, stability control, force feedback), and a full x-by-wire target vehicle for implementing these applications. The analysis of these three different sources of requirements results in desired middleware functionalities and requirements, especially concerning runtime timings and update timings. The requirements cover an update functionality with integrated verification, the exchange of applications on singular control units, and the degradation of functionality by switching between control units.","","978-1-4799-1882","10.1109/ICVES.2014.7063734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063734","","Vehicles;Control systems;Middleware;Mobile communication;Automotive engineering;Safety","","","","5","","21","","","","","IEEE","IEEE Conferences"
"On the need and implementation of an open interface for the automotive domain","M. Wagner; A. Meroth; R. Zollner; N. Sussmann","NA; NA; NA; NA","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","129","134","This paper describes a concept of open interfaces for the automotive domain. In recent years, several systems have been developed for connecting a car to the outside world by industry and academia. The paper will illustrate the need for an open interface to access the car by any mobile device. Furthermore, it discusses the requirements for those interfaces, security issues and commercialization aspects of the proposed system. In order to allow students to work on such interfaces a conceptual platform including the hardware and the software parts has been developed.","","978-1-4799-1882","10.1109/ICVES.2014.7063736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063736","","Smart phones;Vehicles;Logic gates;Web services","automobile industry;automotive electronics;mobile computing;user interfaces","open interface;automotive domain;mobile device;security issue;commercialization aspect;conceptual platform","","1","","32","","","","","IEEE","IEEE Conferences"
"Comparison of linear and non-linear control schemes for collision avoidance in heavy road vehicles","V. Rajaram; S. C. Subramanian","Department of Engineering Design, Indian Institute of Technology Madras, India; Department of Engineering Design, Indian Institute of Technology Madras, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","28","33","In this paper, a non-linear controller for collision avoidance in a heavy commercial road vehicle has been developed using Lyapunov theory. This paper considers the longitudinal dynamics of the vehicle, including the aerodynamic effect, the rolling resistance and the road grade. This paper also considers the maximum tire-road adhesion capacity and the braking capability of the vehicle. The developed controller has been tested using simulation for three realistic scenarios for different road and loading conditions and the results were compared with a controller developed using a linear full state feedback controller. It was observed that the non-linear controller has an advantage in terms of reduced time headway.","","978-1-4799-1882","10.1109/ICVES.2014.7063719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063719","Collision avoidance;longitudinal control;vehicle dynamics;non-linear control","Vehicles;Lead;Force;Wheels;Collision avoidance;Vehicle dynamics;Roads","collision avoidance;linear systems;nonlinear control systems;road traffic control;road vehicles;state feedback;tyres","nonlinear control;collision avoidance;heavy commercial road vehicle;Lyapunov theory;longitudinal dynamics;aerodynamic effect;rolling resistance;road grade;tire-road adhesion capacity;braking capability;linear full state feedback controller","","","","13","","","","","IEEE","IEEE Conferences"
"Application of draw wire encoder to vehicle-following device for personal vehicle","T. Ogitsu; T. Ikegami; S. Kato; H. Mizoguchi","Department of Mechanical Engineering, Tokyo University of Science, Japan; Department of Mechanical Engineering, Tokyo University of Science, Japan; Field Systems Research Group, The National Institute of Advanced Industrial Science and Technology, Japan; Department of Mechanical Engineering, Tokyo University of Science, Japan","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","50","54","This study provides a new mode of transport in urban areas inhabited by many elderly people. In some of these areas, public transport systems are inadequate and parking spaces for private cars are in short supply. In addition, the decline of shopping malls around these areas makes life inconvenient for the inhabitants. Here we introduce a car-sharing service of vehicle-following personal vehicles along streets in residential areas inhabited by elderly people. This study achieves a vehicle control function with high reliability, high accuracy, and ease of handling by a measuring device that uses a draw wire encoder. First, we consider background issues pertaining to transports and residential streets in Japan. Next, we give an introduction on vehicle-following technologies we have developed. We then describe a measuring device that uses a draw wire encoder for the proposed vehicle-following service, as well as the underlying control algorithms implemented by the measuring device. Finally, we report the results of experiments conducted on small electric vehicles (EVs). The results verify that the proposed device and vehicle-following control algorithms enable vehicles to drive with vehicle-to-vehicle distance errors of approximately ±10 cm.","","978-1-4799-1882","10.1109/ICVES.2014.7063723","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063723","","Vehicles;Wires;Senior citizens;Acceleration;Urban areas;Sensors;Fluctuations","electric vehicles;road vehicles","draw wire encoder;vehicle-following device;public transport systems;car-sharing service;vehicle-following personal vehicles;vehicle control function;Japan;vehicle-following technologies;measuring device;electric vehicles;vehicle-to-vehicle distance errors","","1","","7","","","","","IEEE","IEEE Conferences"
"QR code location based reverse car-searching route recommendation model","Z. Chen; J. Fu; R. Sun; H. Han","Shandong Provincial Key Laboratory of Network Based Intelligent Computing, University of Jinan, Jinan 250022, P. R. China; Shandong Provincial Key Laboratory of Network Based Intelligent Computing, University of Jinan, Jinan 250022, P. R. China; Shandong Provincial Key Laboratory of Network Based Intelligent Computing, University of Jinan, Jinan 250022, P. R. China; Shandong Provincial Key Laboratory of Network Based Intelligent Computing, University of Jinan, Jinan 250022, P. R. China","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","73","77","To deal with the reverse car-searching issue in large buildings and parking lots, a Quick Response Code (QR code) based reverse car-searching route recommendation model is designed. By scanning the deployed QR codes, a Smartphone can pinpoint the host location and parking location efficiently. Based on the submitted location information, the central control system can finally return the recommended routes, which facilitates a host to reach the parking location effectively. In our model, the reverse car-searching route is divided into two parts: choosing the optimal exports (elevator) and computing the shortest walking distance route. Based on the optimal export selection algorithm and regional shortest path algorithm, our model can choose the prior exports (elevator) effectively, and then recommend the optimal walking route in the buildings and parking lots. The simulation shows that this low-cost system can effectively solve the reverse car-searching problem in large buildings and parking lots, save the driver's car-searching time and improve the utilization rate of parking facilities.","","978-1-4799-1882","10.1109/ICVES.2014.7063727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063727","","Vehicles;Indexes;Floors;Control systems;Navigation;Legged locomotion","automobiles;mobile computing;QR codes;road traffic control;vehicle routing","QR code location based reverse car-searching route recommendation model;parking lots;quick response code;smartphone;host location;parking location;central control system;recommended routes;shortest walking distance route;optimal export selection algorithm;regional shortest path algorithm","","3","","15","","","","","IEEE","IEEE Conferences"
"An internet of things based intelligent transportation system","T. M. Bojan; U. R. Kumar; V. M. Bojan","Hardware engineer at Manihatty Semiconductors Pvt Ltd, Ooty, India; Software engineer in Igate Solutions, Banagalore, India; Software engineer in Infosys Technologies, Chennai, India Viswanathan","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","174","179","With the emergence of the Internet, a large quantity of data is generated by the communication network, largely triggered by the human activity. Adding to this, emerging technology like Internet-of-Things (IoT) wherein a large number of devices are getting connected to the Internet, thereby accelerating the rate of data generation. There are also future predictions that the number of devices connected to the internet is going to exceed the number of people connected to the internet. So there occurs the necessity to harness this large amount of data (mostly sensor data), convert them into useful information, make intelligent predictions and use this knowledge to build robust systems. In this paper we demonstrate the idea to build an Intelligent Transportation System (ITS) using the Internet of Things (IoT) platform. The system has three components ; the sensor system, monitoring system and the display system. The sensor system has Global Positioning System (GPS), Near Field Communication (NFC), Temperature and Humidity sensors, which are always connected with the internet via a GSM network to track the location, commuter and ambience inside the bus. The monitoring system is used to extract the raw data from the sensors database, convert it in to a meaningful context, triggers some events with in the bus and provide information to the bus driver. The display system is used to show the context data (bus and travel related information) to all the commuters in the bus stop. We describe our prototype and show how this can be used as a fundamental component to build the ITS.","","978-1-4799-1882","10.1109/ICVES.2014.7063743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063743","","Databases;Global Positioning System;GSM;Internet;Servers;Temperature sensors;Context","cellular radio;Global Positioning System;humidity sensors;intelligent transportation systems;Internet of Things;near-field communication;temperature sensors","Internet of things;intelligent transportation system;IoT;data generation;ITS;sensor system;monitoring system;display system;global positioning system;GPS;near field communication;NFC;temperature sensor;humidity sensor;GSM network","","14","","20","","","","","IEEE","IEEE Conferences"
"The intelligent overtaking model for reducing road accidents based on animal group behavior","U. Mounica; V. Spandana; P. Mande; S. Mugada; M. Uttam","NA; NA; NA; NA; NA","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","55","60","Human lives are being greatly menaced by road accidents. Accidents due to overtaking pose an even greater threat. Disciplined behavioral mechanisms of animal groups have promoted development in various technological fields including crowd simulation. On this basis, the proposed work develops Overtaking Possibility Check Algorithm (OPC) and the Overtaking Algorithm (OT) which operates on the front and the rear vehicles respectively. The algorithms provide a new mechanism for avoiding accidents due to overtaking by mutual communication between them. The various components of the proposed system work in collaboration to indicate the possibilities to overtake with detailed review of the recommended speed, trajectories. In other scenarios where immediate overtaking is not possible a suggested deceleration of the front vehicle is recommended. It is ensured that the safe distances are maintained throughout the process thus avoiding tailgating as well. The safe range space around the vehicle is considered to be delimited by an ellipse shaped boundary. The algorithm refrains to allow overtaking if the safe distances cannot be maintained i.e. if there is a significant amount of overlap between the ellipse regions of the vehicles. After the simulation of the above model it is inferred that algorithm's dynamic implementation in real time scenario could potentially reduce the number of accidents occurring due to overtaking.","","978-1-4799-1882","10.1109/ICVES.2014.7063724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063724","Overtaking Algorithm;Safe Distance;Vehicle Mutual Communication;Accidents","Vehicles;Road accidents;Roads;Particle swarm optimization;Animals;Heuristic algorithms","behavioural sciences computing;road accidents;traffic engineering computing","intelligent overtaking model;road accidents;animal group behavior;human lives;disciplined behavioral mechanisms;technological fields;crowd simulation;overtaking possibility check algorithm;OPC;OT;rear vehicles;front vehicle;safe distances;safe range space;ellipse shaped boundary;ellipse regions;real time scenario","","","","23","","","","","IEEE","IEEE Conferences"
"Autonomous navigation of generic Quadrocopter with minimum time trajectory planning and control","K. Bipin; V. Duggal; K. M. Krishna","Robotics Research Lab, India; Robotics Research Lab, India; Robotics Research Lab, India","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","66","71","The challenges in generating minimum time trajectory and control for generic quadrocopter flying through sophisticated and unknown environment are explored in this paper. The proposed method uses convex programming technique to optimize polynomial splines, which are numerically stable for high-order including large number of segments and easily formulated for efficient computation. Moreover, exploiting the differential flatness of system, these polynomial trajectories encode the dynamics and constraints of the vehicle and decouple them from trajectory planning. The framework is fast enough to be performed in real time and results in solution which is close to time optimal. As control inputs are computed from the generated trajectory in each update, they are applicable to achieve closed-loop control similar to model predictive controller.","","978-1-4799-1882","10.1109/ICVES.2014.7063726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063726","","Trajectory;Acceleration;Planning;Optimization;Splines (mathematics);Vehicle dynamics;Navigation","aircraft navigation;autonomous aerial vehicles;closed loop systems;convex programming;helicopters;path planning;predictive control;splines (mathematics);trajectory control;vehicle dynamics","autonomous navigation;generic quadrocopter;minimum time trajectory planning and control;convex programming technique;polynomial spline;polynomial trajectory;vehicle dynamics;closed-loop control;model predictive controller","","4","","19","","","","","IEEE","IEEE Conferences"
"Trip-synchronous parameter estimation of vehicle and tire model parameters as virtual sensor for load-sensitive lightweight vehicles","F. Kohlhuber; S. Buechner; M. Lienkamp","Institute of Automotive Technology, Technische Universitaet Muenchen; Institute of Automotive Technology, Technische Universitaet Muenchen; Institute of Automotive Technology, Technische Universitaet Muenchen","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","88","93","Vehicle dynamics controls, like yaw rate controls, need accurate values for vehicle inertial and tire parameters. Normally those can be assumed to remain nearly constant for everyday car trips, but looking at vehicles with very low curb weights, these parameters can change on a wide range due to different passenger or luggage loads. This effect is analyzed with several load scenarios. A Kalman filter based algorithm is presented that is able to determine all vehicle and tire parameters with standard sensors during random everyday trips and within short time. Therefore, an extended nonlinear vehicle model is defined that is able to represent vehicle behavior for everyday driving profiles very well. The estimator is validated using real-world steering and velocity profiles.","","978-1-4799-1882","10.1109/ICVES.2014.7063730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063730","","Vehicles;Estimation;Tires;Load modeling;Axles;Vehicle dynamics;Acceleration","Kalman filters;mechanical engineering computing;parameter estimation;road vehicles;sensors;steering systems;tyres;vehicle dynamics","real-world velocity profiles;real-world steering profiles;vehicle behavior;extended nonlinear vehicle model;random everyday trips;Kalman filter based algorithm;passenger loads;luggage loads;vehicle tire parameters;vehicle inertial parameters;yaw rate controls;vehicle dynamics controls;load-sensitive lightweight vehicles;virtual sensor;vehicle model parameters;tire model parameters;trip-synchronous parameter estimation","","1","","16","","","","","IEEE","IEEE Conferences"
"Linear-chain CRF based intersection recognition","S. Tourani; F. Chhaya; K. M. Krishna","NA; NA; NA","2014 IEEE International Conference on Vehicular Electronics and Safety","","2014","","","106","111","For autonomous navigation in urban environments, the ability to detect road intersections in advance is crucial, especially in the absence of auxiliary geographic information. In this paper we investigate a 3D Point Cloud based solution for intersection recognition and road segment classification. We set up the intersection recognition problem as one of decoding a linear-chain Conditional Random Field (CRF). This allows us to encode temporal consistency relations between adjacent scans in our process, leading to a less error prone recognition algorithm. We quantify this claim experimentally. We first build a grid map of the point cloud, segmenting the region surrounding the robot into navigable and non-navigable regions. Then, based on our proposed beam model, we extract a descriptor of the scene. This we do as each scan is received from the robot. Based on the descriptor we build a linear chain-CRF. By decoding the CRF-chain we are able to recognize the type of road segment taken into consideration. With the proposed method, we are able to recognize Xjunctions, T-shaped intersections and standard non-branching road segments. We compare the CRF-based approach with a standard SVM based one and show performance gain due to the CRF formulation.","","978-1-4799-1882","10.1109/ICVES.2014.7063732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7063732","","Roads;Image segmentation;Three-dimensional displays;Robots;Global Positioning System;Vehicles;Decoding","computational geometry;image classification;image segmentation;mobile robots;object detection;object recognition;random processes;road vehicles;robot vision","linear-chain CRF based road intersection recognition;autonomous navigation;urban environments;road intersection detection;3D point cloud based solution;road segment classification;linear-chain conditional random field;region segmentation;mobile robot;beam model;X-junctions;T-shaped intersections;standard nonbranching road segments","","2","","12","","","","","IEEE","IEEE Conferences"
"Experimental test on a Contactless Power Transfer system","F. Pellitteri; V. Boscaino; A. O. Di Tommaso; R. Miceli; G. Capponi","Department of Energy, Information engineering and Mathematical models, University of Palermo, Italy; Department of Energy, Information engineering and Mathematical models, University of Palermo, Italy; Department of Energy, Information engineering and Mathematical models, University of Palermo, Italy; Department of Energy, Information engineering and Mathematical models, University of Palermo, Italy; Department of Energy, Information engineering and Mathematical models, University of Palermo, Italy","2014 Ninth International Conference on Ecological Vehicles and Renewable Energies (EVER)","","2014","","","1","6","Contactless Power Transfer (CPT) is an ever-growing technology in automotive market, due to the significant improvement brought by it to battery charging operation in terms of safety and comfort. CPT is based on inductive coupling between two coils, so that power cords can be avoided for vehicles battery charging and an important contribution towards a smarter mobility can arise. In this paper, a CPT prototype for E-bike is proposed. Magnetic design and power electronics system are described. Experimental results deriving from laboratory tests are presented and power efficiency of the system is addressed.","","978-1-4799-3787-5978-1-4799-3786","10.1109/EVER.2014.6844092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6844092","contactless power transfer;wireless battery charging;inductive power transfer;vehicular technologies","Laboratories;Magnetic resonance;Batteries;Atmospheric modeling;Biological system modeling;Power electronics","battery powered vehicles;coils;inductive power transmission;secondary cells","contactless power transfer system;automotive market;battery charging operation;inductive coupling;coils;vehicle battery charging;mobility;CPT prototype;E-bike;magnetic design;power electronics system;power efficiency","","5","","31","","","","","IEEE","IEEE Conferences"
