,admin_name,capital,city,city_ascii,country,id,iso2,iso3,lat,lng,population
4848,Maranhão,,Coroatá,Coroata,Brazil,1076890180.0,BR,BRA,-4.1296,-44.15,34129.0
6685,Île-de-France,primary,Paris,Paris,France,1250015082.0,FR,FRA,48.8667,2.3333,9904000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
1690,Davao Occidental,admin,Malita,Malita,Philippines,1608802375.0,PH,PHL,6.415,125.6117,
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
5060,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
8820,New Jersey,,Carlstadt,Carlstadt,United States,1840000895.0,US,USA,40.825,-74.0614,6249.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
7721,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
6301,North Rhine-Westphalia,minor,Bielefeld,Bielefeld,Germany,1276112885.0,DE,DEU,52.03,8.53,331906.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
9288,Louisiana,,Lafayette,Lafayette,United States,1840015044.0,US,USA,30.2097,-92.0314,267376.0
7510,Delhi,admin,Delhi,Delhi,India,1356872604.0,IN,IND,28.67,77.23,15926000.0
6952,Bedford,admin,Bedford,Bedford,United Kingdom,1826771105.0,GB,GBR,52.1333,-0.45,
6886,Southampton,admin,Southampton,Southampton,United Kingdom,1826602892.0,GB,GBR,50.9,-1.4,384417.0
8248,District of Columbia,primary,Washington,Washington,United States,1840006060.0,US,USA,38.9047,-77.0163,5191844.0
10464,Nevada,,Reno,Reno,United States,1840020121.0,US,USA,39.5487,-119.8486,427007.0
1453,,minor,Trondheim,Trondheim,Norway,1578633461.0,NO,NOR,63.4167,10.4167,147139.0
10318,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
6296,Hesse,minor,Kassel,Kassel,Germany,1276791686.0,DE,DEU,51.3,9.5,289924.0
9134,Texas,,Dallas,Dallas,United States,1840019440.0,US,USA,32.7938,-96.7659,5634307.0
5419,Ontario,,Sarnia,Sarnia,Canada,1124509835.0,CA,CAN,42.9666,-82.4,144172.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
4227,Wien,primary,Vienna,Vienna,Austria,1040261752.0,AT,AUT,48.2,16.3666,2400000.0
7055,Labé,admin,Labé,Labe,Guinea,1324900784.0,GN,GIN,11.32,-12.3,140575.0
8490,Florida,,Sanford,Sanford,United States,1840015958.0,US,USA,28.7892,-81.276,58605.0
334,Central,,Kandy,Kandy,Sri Lanka,1144308408.0,LK,LKA,7.28,80.67,111701.0
6600,Madrid,primary,Madrid,Madrid,Spain,1724616994.0,ES,ESP,40.4,-3.6834,5567000.0
8079,Washington,,Omak,Omak,United States,1840019761.0,US,USA,48.4214,-119.5178,8208.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
7842,Aichi,admin,Nagoya,Nagoya,Japan,1392407472.0,JP,JPN,35.155,136.915,3230000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6324,Baden-Württemberg,minor,Ulm,Ulm,Germany,1276002212.0,DE,DEU,48.4004,10.0,172955.0
4368,Queensland,,Warwick,Warwick,Australia,1036412726.0,AU,AUS,-28.2292,152.0203,12347.0
5783,Heilongjiang,admin,Harbin,Harbin,China,1156241528.0,CN,CHN,45.75,126.65,3621000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
8832,New Jersey,,Newton,Newton,United States,1840000786.0,US,USA,41.0535,-74.7527,11808.0
7771,Hanover,admin,Lucea,Lucea,Jamaica,1388423676.0,JM,JAM,18.443,-78.179,6289.0
7751,Emilia-Romagna,minor,Parma,Parma,Italy,1380655938.0,IT,ITA,44.8104,10.32,166011.0
8010,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
334,Central,,Kandy,Kandy,Sri Lanka,1144308408.0,LK,LKA,7.28,80.67,111701.0
8019,Daejeon,admin,Daejeon,Daejeon,"Korea, South",1410993875.0,KR,KOR,36.3355,127.425,1468000.0
7235,Győr-Moson-Sopron,admin,Sopron,Sopron,Hungary,1348988570.0,HU,HUN,47.6833,16.6,
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
432,Luxembourg,primary,Luxembourg,Luxembourg,Luxembourg,1442262731.0,LU,LUX,49.6117,6.13,107260.0
1545,Chiriquí,admin,David,David,Panama,1591487342.0,PA,PAN,8.4333,-82.4333,110037.0
786,Koulikoro,minor,Nara,Nara,Mali,1466925477.0,ML,MLI,15.18,-7.28,18459.0
7726,Lombardy,admin,Milan,Milan,Italy,1380724377.0,IT,ITA,45.47,9.205,2945000.0
10318,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
7377,Dublin,primary,Dublin,Dublin,Ireland,1372595407.0,IE,IRL,53.3331,-6.2489,1059000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
1509,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
10477,Colorado,,Fountain,Fountain,United States,1840020236.0,US,USA,38.6863,-104.6744,28753.0
7168,Upper Demerara-Berbice,admin,Linden,Linden,Guyana,1328531190.0,GY,GUY,5.99,-58.27,44690.0
10318,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
9134,Texas,,Dallas,Dallas,United States,1840019440.0,US,USA,32.7938,-96.7659,5634307.0
2215,Moskva,primary,Moscow,Moscow,Russia,1643318494.0,RU,RUS,55.7522,37.6155,10452000.0
1509,Waikato,,Cambridge,Cambridge,New Zealand,1554000000.0,NZ,NZL,-37.8894,175.4703,15192.0
10318,California,,Berkeley,Berkeley,United States,1840018914.0,US,USA,37.8723,-122.276,121240.0
7833,Kyōto,admin,Kyoto,Kyoto,Japan,1392622735.0,JP,JPN,35.03,135.75,1805000.0
6311,Lower Saxony,minor,Braunschweig,Braunschweig,Germany,1276941443.0,DE,DEU,52.25,10.5,244715.0
10666,Arkansas,,Centerton,Centerton,United States,1840014441.0,US,USA,36.3551,-94.296,12861.0
1873,Coimbra,admin,Coimbra,Coimbra,Portugal,1620166724.0,PT,PRT,40.2004,-8.4167,106582.0
7847,Ōsaka,admin,Ōsaka,Osaka,Japan,1392419823.0,JP,JPN,34.75,135.4601,11294000.0
7235,Győr-Moson-Sopron,admin,Sopron,Sopron,Hungary,1348988570.0,HU,HUN,47.6833,16.6,
6535,Aswān,admin,Aswan,Aswan,Egypt,1818262512.0,EG,EGY,24.0875,32.8989,313442.0
4225,Steiermark,admin,Graz,Graz,Austria,1040184559.0,AT,AUT,47.0778,15.41,263234.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
6145,Tolima,,Honda,Honda,Colombia,1170848069.0,CO,COL,5.1903,-74.75,35469.0
7229,Budapest,primary,Budapest,Budapest,Hungary,1348611435.0,HU,HUN,47.5,19.0833,1679000.0
555,Al Jufrah,admin,Hun,Hun,Libya,1434396501.0,LY,LBY,29.1167,15.9333,18878.0
8010,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
4316,New South Wales,,Richmond,Richmond,Australia,1036934091.0,AU,AUS,-33.5995,150.74,13880.0
7833,Kyōto,admin,Kyoto,Kyoto,Japan,1392622735.0,JP,JPN,35.03,135.75,1805000.0
1414,Overijssel,admin,Zwolle,Zwolle,Netherlands,1528690076.0,NL,NLD,52.524,6.097,111805.0
8490,Florida,,Sanford,Sanford,United States,1840015958.0,US,USA,28.7892,-81.276,58605.0
9149,Texas,,Slaton,Slaton,United States,1840021982.0,US,USA,33.4421,-101.6477,5880.0
5749,Shaanxi,admin,Xian,Xian,China,1156244079.0,CN,CHN,34.275,108.895,4009000.0
2781,Halland,admin,Halmstad,Halmstad,Sweden,1752392511.0,SE,SWE,56.6718,12.8556,55657.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6600,Madrid,primary,Madrid,Madrid,Spain,1724616994.0,ES,ESP,40.4,-3.6834,5567000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
5060,São Paulo,,Franca,Franca,Brazil,1076740256.0,BR,BRA,-20.53,-47.39,305041.0
5770,Anhui,,Suzhou,Suzhou,China,1156871297.0,CN,CHN,33.6361,116.9789,1964000.0
8010,Seoul,primary,Seoul,Seoul,"Korea, South",1410836482.0,KR,KOR,37.5663,126.9997,9796000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
6685,Île-de-France,primary,Paris,Paris,France,1250015082.0,FR,FRA,48.8667,2.3333,9904000.0
