,admin_name,capital,city,city_ascii,country,id,iso2,iso3,lat,lng,population
7810,Tōkyō,primary,Tokyo,Tokyo,Japan,1392685764.0,JP,JPN,35.685,139.7514,35676000.0
6690,Nouvelle-Aquitaine,admin,Bordeaux,Bordeaux,France,1250449238.0,FR,FRA,44.85,-0.595,803000.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
9426,North Carolina,,Nashville,Nashville,United States,1840016167.0,US,USA,35.9678,-77.9547,5528.0
4222,Oberösterreich,admin,Linz,Linz,Austria,1040261171.0,AT,AUT,48.3192,14.2888,349161.0
9136,Texas,,Dallas,Dallas,United States,1840019440.0,US,USA,32.7938,-96.7659,5634307.0
7721,Liguria,admin,Genoa,Genoa,Italy,1380716540.0,IT,ITA,44.41,8.93,647497.0
8821,New Jersey,,Carlstadt,Carlstadt,United States,1840000895.0,US,USA,40.825,-74.0614,6249.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
1547,Veraguas,admin,Santiago,Santiago,Panama,1591231138.0,PA,PAN,8.1004,-80.9833,45955.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
5934,Guangdong,admin,Guangzhou,Guangzhou,China,1156237133.0,CN,CHN,23.145,113.325,8829000.0
7842,Aichi,admin,Nagoya,Nagoya,Japan,1392407472.0,JP,JPN,35.155,136.915,3230000.0
7713,Lazio,primary,Rome,Rome,Italy,1380382862.0,IT,ITA,41.896,12.4833,3339000.0
8429,Hawaii,admin,Honolulu,Honolulu,United States,1840013305.0,US,USA,21.3293,-157.846,836995.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
3724,Florida,admin,Florida,Florida,Uruguay,1858077099.0,UY,URY,-34.099,-56.215,32234.0
9787,New York,,Lawrence,Lawrence,United States,1840005303.0,US,USA,40.6042,-73.7149,6558.0
5755,Hunan,admin,Changsha,Changsha,China,1156961497.0,CN,CHN,28.2,112.97,2604000.0
4316,New South Wales,,Richmond,Richmond,Australia,1036934091.0,AU,AUS,-33.5995,150.74,13880.0
6311,Lower Saxony,minor,Braunschweig,Braunschweig,Germany,1276941443.0,DE,DEU,52.25,10.5,244715.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
6291,Baden-Württemberg,admin,Stuttgart,Stuttgart,Germany,1276171358.0,DE,DEU,48.78,9.2,2944700.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
8186,Virginia,,Norfolk,Norfolk,United States,1840003869.0,US,USA,36.8945,-76.259,245115.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
6323,Bavaria,minor,Hof,Hof,Germany,1276561363.0,DE,DEU,50.317,11.9167,56153.0
6102,Jiangsu,admin,Nanjing,Nanjing,China,1156644065.0,CN,CHN,32.05,118.78,3679000.0
7711,Trentino-Alto Adige,admin,Trento,Trento,Italy,1380953307.0,IT,ITA,46.0804,11.12,107808.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
6686,Auvergne-Rhône-Alpes,minor,Clermont-Ferrand,Clermont-Ferrand,France,1250135509.0,FR,FRA,45.78,3.08,233050.0
5303,Ontario,,London,London,Canada,1124469960.0,CA,CAN,42.97,-81.25,346765.0
8642,Florida,,Jacksonville,Jacksonville,United States,1840015031.0,US,USA,30.3322,-81.6749,1141459.0
4316,New South Wales,,Richmond,Richmond,Australia,1036934091.0,AU,AUS,-33.5995,150.74,13880.0
7445,Karnātaka,admin,Bangalore,Bangalore,India,1356410365.0,IN,IND,12.97,77.56,6787000.0
8944,Texas,,Anna,Anna,United States,1840019397.0,US,USA,33.3475,-96.5512,15554.0
5755,Hunan,admin,Changsha,Changsha,China,1156961497.0,CN,CHN,28.2,112.97,2604000.0
5290,Ontario,admin,Toronto,Toronto,Canada,1124279679.0,CA,CAN,43.7,-79.42,5213000.0
6758,Oxfordshire,admin,Oxford,Oxford,United Kingdom,1826689568.0,GB,GBR,51.7704,-1.25,192796.0
4222,Oberösterreich,admin,Linz,Linz,Austria,1040261171.0,AT,AUT,48.3192,14.2888,349161.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
3389,İstanbul,admin,Istanbul,Istanbul,Turkey,1792756324.0,TR,TUR,41.105,29.01,10061000.0
6324,Baden-Württemberg,minor,Ulm,Ulm,Germany,1276002212.0,DE,DEU,48.4004,10.0,172955.0
2809,,primary,Singapore,Singapore,Singapore,1702341327.0,SG,SGP,1.293,103.8558,5183700.0
8910,Texas,,Pasadena,Pasadena,United States,1840020930.0,US,USA,29.6583,-95.1498,153351.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
6290,Hamburg,admin,Hamburg,Hamburg,Germany,1276041799.0,DE,DEU,53.55,10.0,1757000.0
6758,Oxfordshire,admin,Oxford,Oxford,United Kingdom,1826689568.0,GB,GBR,51.7704,-1.25,192796.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
8944,Texas,,Anna,Anna,United States,1840019397.0,US,USA,33.3475,-96.5512,15554.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
6770,Nottingham,admin,Nottingham,Nottingham,United Kingdom,1826122597.0,GB,GBR,52.9703,-1.17,825600.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
7861,Kanagawa,admin,Yokohama,Yokohama,Japan,1392118339.0,JP,JPN,35.32,139.58,3697894.0
5758,Jilin,,Jilin,Jilin,China,1156646448.0,CN,CHN,43.85,126.55,2396000.0
7229,Budapest,primary,Budapest,Budapest,Hungary,1348611435.0,HU,HUN,47.5,19.0833,1679000.0
5734,Shanghai,admin,Shanghai,Shanghai,China,1156073548.0,CN,CHN,31.2165,121.4365,14987000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
2036,Inđija,admin,Inđija,Indija,Serbia,1688349740.0,RS,SRB,45.0482,20.0816,
6316,Bavaria,minor,Ingolstadt,Ingolstadt,Germany,1276803150.0,DE,DEU,48.7704,11.45,163325.0
8236,Delaware,,Newark,Newark,United States,1840005578.0,US,USA,39.6777,-75.7573,33398.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
7726,Lombardy,admin,Milan,Milan,Italy,1380724377.0,IT,ITA,45.47,9.205,2945000.0
5931,Shandong,admin,Jinan,Jinan,China,1156972469.0,CN,CHN,36.675,116.995,2798000.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
6280,Bavaria,admin,Munich,Munich,Germany,1276692352.0,DE,DEU,48.1299,11.575,1275000.0
4320,Queensland,,Roma,Roma,Australia,1036698836.0,AU,AUS,-26.5594,148.7907,5496.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
5958,Beijing,primary,Beijing,Beijing,China,1156228865.0,CN,CHN,39.9289,116.3883,11106000.0
8380,Wisconsin,,Superior,Superior,United States,1840038034.0,US,USA,46.694,-92.0823,26475.0
789,Ségou,minor,San,San,Mali,1466198810.0,ML,MLI,13.3004,-4.9,41386.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
3724,Florida,admin,Florida,Florida,Uruguay,1858077099.0,UY,URY,-34.099,-56.215,32234.0
6697,Normandie,admin,Rouen,Rouen,France,1250372069.0,FR,FRA,49.4304,1.08,532559.0
3224,Chai Nat,admin,Chainat,Chainat,Thailand,1764848732.0,TH,THA,15.179,100.126,15469.0
9166,Texas,,Universal City,Universal City,United States,1840022225.0,US,USA,29.5521,-98.3074,20359.0
